<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.03.02	06:55:00	5358.24	5358.24	5356.75	5356.75	179	0	50
2026.03.02	06:56:00	5356.77	5357.88	5356.63	5357.54	159	0	47
2026.03.02	06:57:00	5357.52	5357.62	5356.58	5356.75	131	0	49
2026.03.02	06:58:00	5356.74	5357.01	5355.21	5356.65	168	0	49
2026.03.02	06:59:00	5356.69	5356.69	5355.26	5355.79	180	0	49
2026.03.02	07:00:00	5355.79	5355.81	5353.54	5354.35	268	0	47
2026.03.02	07:01:00	5354.34	5354.36	5352.46	5352.73	206	0	52
2026.03.02	07:02:00	5352.74	5352.93	5349.08	5349.34	204	0	51
2026.03.02	07:03:00	5349.33	5352.18	5349.33	5352.02	206	0	51
2026.03.02	07:04:00	5352.01	5354.25	5350.03	5350.69	175	0	51
2026.03.02	07:05:00	5350.70	5350.95	5348.27	5350.94	228	0	51
2026.03.02	07:06:00	5350.93	5350.93	5349.13	5350.66	218	0	44
2026.03.02	07:07:00	5350.56	5351.13	5347.40	5347.40	235	0	46
2026.03.02	07:08:00	5347.38	5349.37	5346.86	5348.92	149	0	49
2026.03.02	07:09:00	5348.97	5349.59	5347.00	5347.17	191	0	50
2026.03.02	07:10:00	5347.18	5348.19	5345.76	5347.45	243	0	49
2026.03.02	07:11:00	5347.75	5351.35	5347.37	5350.88	207	0	47
2026.03.02	07:12:00	5350.93	5354.74	5350.93	5353.57	266	0	48
2026.03.02	07:13:00	5353.56	5354.38	5349.44	5352.72	287	0	47
2026.03.02	07:14:00	5352.75	5353.02	5349.70	5349.86	191	0	49
2026.03.02	07:15:00	5349.89	5350.07	5345.91	5346.24	202	0	46
2026.03.02	07:16:00	5346.21	5347.37	5340.59	5341.16	274	0	46
2026.03.02	07:17:00	5341.07	5346.61	5341.03	5345.62	271	0	50
2026.03.02	07:18:00	5345.68	5346.79	5345.27	5346.69	161	0	49
2026.03.02	07:19:00	5346.63	5349.29	5345.94	5349.17	87	0	49
2026.03.02	07:20:00	5349.18	5350.64	5349.10	5350.55	203	0	51
2026.03.02	07:21:00	5350.59	5351.40	5347.96	5348.55	166	0	49
2026.03.02	07:22:00	5348.51	5351.15	5347.98	5350.75	201	0	46
2026.03.02	07:23:00	5350.73	5350.93	5349.76	5350.93	115	0	51
2026.03.02	07:24:00	5350.88	5350.88	5349.39	5349.97	111	0	51
2026.03.02	07:25:00	5349.93	5351.86	5349.76	5351.24	122	0	50
2026.03.02	07:26:00	5351.23	5354.16	5351.21	5352.31	179	0	49
2026.03.02	07:27:00	5352.27	5353.06	5350.92	5353.02	148	0	49
2026.03.02	07:28:00	5353.04	5353.41	5351.96	5352.05	178	0	49
2026.03.02	07:29:00	5352.04	5352.04	5349.49	5350.60	191	0	50
2026.03.02	07:30:00	5350.66	5351.78	5350.09	5350.70	368	0	49
2026.03.02	07:31:00	5350.76	5351.92	5348.49	5351.66	349	0	46
2026.03.02	07:32:00	5351.79	5351.89	5350.15	5350.90	290	0	46
2026.03.02	07:33:00	5350.72	5357.07	5350.47	5356.96	231	0	51
2026.03.02	07:34:00	5356.95	5358.42	5354.68	5354.87	244	0	50
2026.03.02	07:35:00	5354.92	5356.71	5353.13	5356.06	327	0	48
2026.03.02	07:36:00	5356.00	5357.16	5355.04	5355.86	359	0	48
2026.03.02	07:37:00	5355.83	5356.60	5355.13	5356.03	274	0	47
2026.03.02	07:38:00	5356.04	5358.67	5356.01	5358.49	265	0	48
2026.03.02	07:39:00	5358.52	5359.01	5357.22	5358.30	251	0	50
2026.03.02	07:40:00	5358.28	5359.13	5356.97	5358.96	163	0	45
2026.03.02	07:41:00	5359.05	5360.20	5358.16	5360.13	238	0	49
2026.03.02	07:42:00	5360.09	5360.54	5356.91	5360.53	321	0	49
2026.03.02	07:43:00	5360.54	5363.57	5360.51	5361.32	287	0	49
2026.03.02	07:44:00	5361.10	5361.12	5359.26	5360.34	347	0	52
2026.03.02	07:45:00	5360.36	5360.64	5359.15	5360.14	263	0	51
2026.03.02	07:46:00	5360.13	5362.32	5360.10	5361.98	295	0	50
2026.03.02	07:47:00	5361.97	5363.43	5361.62	5362.53	262	0	50
2026.03.02	07:48:00	5362.52	5365.18	5361.93	5364.13	303	0	50
2026.03.02	07:49:00	5364.12	5365.11	5363.39	5363.39	277	0	49
2026.03.02	07:50:00	5363.38	5365.83	5363.38	5364.11	305	0	50
2026.03.02	07:51:00	5364.08	5365.14	5362.58	5364.96	252	0	50
2026.03.02	07:52:00	5364.97	5365.77	5364.35	5364.79	200	0	51
2026.03.02	07:53:00	5364.81	5366.27	5363.81	5364.86	194	0	50
2026.03.02	07:54:00	5364.90	5365.37	5362.85	5362.92	185	0	51
2026.03.02	07:55:00	5362.93	5365.05	5362.51	5363.08	238	0	49
2026.03.02	07:56:00	5363.10	5364.62	5361.29	5364.56	260	0	49
2026.03.02	07:57:00	5364.57	5364.78	5362.25	5362.37	195	0	50
2026.03.02	07:58:00	5362.33	5363.52	5362.12	5362.78	211	0	51
2026.03.02	07:59:00	5362.77	5366.23	5362.77	5366.05	254	0	49
2026.03.02	08:00:00	5366.01	5366.47	5364.63	5365.36	254	0	50
2026.03.02	08:01:00	5365.37	5366.04	5363.97	5364.22	241	0	49
2026.03.02	08:02:00	5364.19	5365.13	5364.04	5364.55	199	0	50
2026.03.02	08:03:00	5364.51	5365.58	5363.56	5365.11	262	0	47
2026.03.02	08:04:00	5365.09	5366.45	5363.75	5365.13	312	0	47
2026.03.02	08:05:00	5365.14	5370.13	5364.46	5369.81	298	0	48
2026.03.02	08:06:00	5369.70	5374.58	5368.59	5374.48	322	0	51
2026.03.02	08:07:00	5374.42	5377.06	5372.90	5377.00	282	0	46
2026.03.02	08:08:00	5377.09	5379.72	5376.93	5377.23	287	0	49
2026.03.02	08:09:00	5377.25	5379.62	5375.27	5376.17	262	0	50
2026.03.02	08:10:00	5376.20	5379.99	5375.12	5375.33	294	0	45
2026.03.02	08:11:00	5375.34	5378.47	5373.58	5377.27	298	0	47
2026.03.02	08:12:00	5377.22	5378.27	5374.09	5374.90	297	0	37
2026.03.02	08:13:00	5374.89	5375.52	5373.93	5375.48	306	0	49
2026.03.02	08:14:00	5375.51	5376.46	5375.08	5375.08	266	0	48
2026.03.02	08:15:00	5375.12	5376.97	5374.81	5375.85	269	0	50
2026.03.02	08:16:00	5375.74	5377.94	5373.80	5374.87	309	0	49
2026.03.02	08:17:00	5374.86	5377.80	5374.80	5377.29	306	0	51
2026.03.02	08:18:00	5377.28	5378.45	5376.30	5377.48	288	0	50
2026.03.02	08:19:00	5377.49	5378.39	5377.27	5377.58	172	0	49
2026.03.02	08:20:00	5377.57	5378.88	5377.57	5378.78	179	0	48
2026.03.02	08:21:00	5378.69	5379.24	5377.48	5378.20	198	0	48
2026.03.02	08:22:00	5378.19	5378.67	5376.88	5377.95	250	0	49
2026.03.02	08:23:00	5377.93	5378.67	5377.75	5377.75	183	0	50
2026.03.02	08:24:00	5377.70	5379.13	5377.20	5378.87	193	0	49
2026.03.02	08:25:00	5378.80	5379.10	5377.39	5378.94	201	0	47
2026.03.02	08:26:00	5378.95	5379.26	5377.11	5378.10	221	0	48
2026.03.02	08:27:00	5378.07	5379.25	5377.90	5378.46	172	0	48
2026.03.02	08:28:00	5378.52	5379.16	5377.83	5378.80	265	0	45
2026.03.02	08:29:00	5378.86	5382.01	5378.52	5380.45	242	0	49
2026.03.02	08:30:00	5380.49	5381.46	5378.17	5381.11	350	0	47
2026.03.02	08:31:00	5381.08	5382.13	5379.38	5379.99	317	0	45
2026.03.02	08:32:00	5379.98	5380.19	5374.72	5378.59	288	0	47
2026.03.02	08:33:00	5378.57	5380.14	5377.94	5378.01	216	0	50
2026.03.02	08:34:00	5378.06	5379.81	5377.39	5378.44	325	0	50
2026.03.02	08:35:00	5378.43	5378.45	5374.92	5376.81	315	0	46
2026.03.02	08:36:00	5376.82	5379.66	5376.36	5376.81	257	0	50
2026.03.02	08:37:00	5376.78	5378.71	5376.35	5378.37	323	0	46
2026.03.02	08:38:00	5378.38	5383.00	5377.45	5380.45	367	0	48
2026.03.02	08:39:00	5380.36	5380.99	5377.19	5377.78	337	0	49
2026.03.02	08:40:00	5377.72	5378.73	5374.98	5378.46	390	0	48
2026.03.02	08:41:00	5378.23	5378.23	5375.22	5377.32	298	0	49
2026.03.02	08:42:00	5377.37	5378.36	5375.02	5375.95	272	0	48
2026.03.02	08:43:00	5375.97	5378.62	5374.06	5378.53	300	0	48
2026.03.02	08:44:00	5378.69	5378.69	5375.00	5375.49	190	0	50
2026.03.02	08:45:00	5375.47	5380.27	5375.45	5380.21	291	0	47
2026.03.02	08:46:00	5380.28	5381.28	5376.48	5381.10	314	0	48
2026.03.02	08:47:00	5381.13	5382.19	5380.22	5382.02	301	0	47
2026.03.02	08:48:00	5382.05	5385.53	5381.66	5384.70	265	0	50
2026.03.02	08:49:00	5384.71	5387.24	5383.03	5384.24	314	0	48
2026.03.02	08:50:00	5384.39	5384.42	5382.32	5382.33	332	0	49
2026.03.02	08:51:00	5382.36	5386.28	5382.05	5386.06	289	0	48
2026.03.02	08:52:00	5386.03	5386.60	5383.45	5385.59	286	0	49
2026.03.02	08:53:00	5385.61	5387.34	5383.87	5384.13	272	0	51
2026.03.02	08:54:00	5384.10	5386.28	5383.31	5386.15	226	0	48
2026.03.02	08:55:00	5386.13	5387.96	5384.51	5387.26	233	0	51
2026.03.02	08:56:00	5387.25	5388.15	5385.46	5386.66	259	0	46
2026.03.02	08:57:00	5386.67	5389.74	5386.35	5388.99	230	0	48
2026.03.02	08:58:00	5389.03	5389.54	5385.41	5386.13	217	0	50
2026.03.02	08:59:00	5386.38	5388.56	5384.82	5387.57	276	0	47
2026.03.02	09:00:00	5387.56	5388.28	5386.32	5386.70	259	0	50
2026.03.02	09:01:00	5386.65	5388.21	5384.88	5388.03	246	0	48
2026.03.02	09:02:00	5388.04	5389.97	5387.64	5389.21	230	0	50
2026.03.02	09:03:00	5389.19	5389.39	5386.52	5388.84	234	0	45
2026.03.02	09:04:00	5388.73	5390.02	5387.16	5388.24	293	0	49
2026.03.02	09:05:00	5388.22	5390.69	5387.80	5389.41	234	0	45
2026.03.02	09:06:00	5389.42	5390.67	5388.97	5389.90	238	0	48
2026.03.02	09:07:00	5390.01	5400.43	5389.43	5397.89	249	0	45
2026.03.02	09:08:00	5397.89	5398.66	5388.82	5393.59	454	0	50
2026.03.02	09:09:00	5393.57	5400.77	5392.58	5400.77	396	0	47
2026.03.02	09:10:00	5400.65	5400.71	5398.22	5398.92	357	0	50
2026.03.02	09:11:00	5398.89	5400.49	5396.09	5399.48	299	0	48
2026.03.02	09:12:00	5399.50	5405.70	5398.63	5403.20	363	0	47
2026.03.02	09:13:00	5403.16	5406.37	5402.76	5405.97	357	0	49
2026.03.02	09:14:00	5405.95	5406.62	5404.38	5405.78	313	0	49
2026.03.02	09:15:00	5405.79	5408.97	5404.13	5408.76	315	0	46
2026.03.02	09:16:00	5408.78	5412.72	5407.44	5411.15	397	0	47
2026.03.02	09:17:00	5411.10	5415.70	5410.90	5415.20	341	0	46
2026.03.02	09:18:00	5415.25	5418.42	5414.55	5415.55	417	0	50
2026.03.02	09:19:00	5415.56	5418.12	5414.83	5417.39	292	0	49
2026.03.02	09:20:00	5417.37	5419.00	5414.99	5415.37	384	0	48
2026.03.02	09:21:00	5415.39	5415.94	5414.28	5415.79	321	0	47
2026.03.02	09:22:00	5415.89	5416.27	5413.44	5413.72	325	0	48
2026.03.02	09:23:00	5413.70	5414.42	5413.42	5413.83	210	0	47
2026.03.02	09:24:00	5413.94	5415.57	5413.46	5413.60	203	0	48
2026.03.02	09:25:00	5413.61	5417.14	5413.55	5417.14	225	0	48
2026.03.02	09:26:00	5417.15	5417.29	5413.63	5413.88	220	0	49
2026.03.02	09:27:00	5413.89	5414.52	5413.42	5413.50	177	0	48
2026.03.02	09:28:00	5413.61	5416.40	5413.53	5413.83	257	0	49
2026.03.02	09:29:00	5413.84	5414.59	5408.65	5408.65	273	0	47
2026.03.02	09:30:00	5408.34	5410.91	5407.50	5407.50	357	0	47
2026.03.02	09:31:00	5407.46	5408.72	5407.08	5408.34	280	0	47
2026.03.02	09:32:00	5408.35	5409.98	5406.92	5409.98	278	0	47
2026.03.02	09:33:00	5410.04	5411.01	5408.70	5408.87	273	0	47
2026.03.02	09:34:00	5408.85	5409.64	5407.92	5408.95	197	0	49
2026.03.02	09:35:00	5408.96	5411.55	5407.86	5410.03	249	0	48
2026.03.02	09:36:00	5410.09	5410.68	5407.66	5407.93	201	0	47
2026.03.02	09:37:00	5407.89	5408.63	5403.39	5406.54	322	0	46
2026.03.02	09:38:00	5406.52	5409.21	5405.29	5405.95	290	0	47
2026.03.02	09:39:00	5405.96	5407.74	5403.53	5405.51	299	0	45
2026.03.02	09:40:00	5405.55	5407.73	5402.26	5402.79	288	0	46
2026.03.02	09:41:00	5402.47	5405.07	5402.47	5403.51	215	0	46
2026.03.02	09:42:00	5403.32	5404.40	5402.10	5402.68	188	0	48
2026.03.02	09:43:00	5402.69	5404.16	5402.05	5403.42	211	0	48
2026.03.02	09:44:00	5403.42	5404.12	5402.75	5402.94	191	0	48
2026.03.02	09:45:00	5402.84	5405.00	5402.73	5404.86	210	0	47
2026.03.02	09:46:00	5404.92	5409.19	5404.92	5409.18	256	0	48
2026.03.02	09:47:00	5409.26	5411.78	5407.70	5411.46	291	0	49
2026.03.02	09:48:00	5411.47	5413.95	5410.15	5412.06	301	0	47
2026.03.02	09:49:00	5412.07	5414.30	5410.97	5411.21	266	0	48
2026.03.02	09:50:00	5411.22	5411.53	5407.95	5408.97	313	0	49
2026.03.02	09:51:00	5408.93	5408.93	5405.03	5406.57	292	0	49
2026.03.02	09:52:00	5406.66	5408.78	5406.37	5408.78	231	0	50
2026.03.02	09:53:00	5408.77	5409.27	5407.59	5409.27	231	0	50
2026.03.02	09:54:00	5409.25	5409.33	5405.64	5407.49	247	0	47
2026.03.02	09:55:00	5407.50	5407.50	5403.43	5405.60	311	0	45
2026.03.02	09:56:00	5405.61	5406.29	5402.52	5402.68	248	0	50
2026.03.02	09:57:00	5402.66	5404.89	5402.57	5403.21	236	0	46
2026.03.02	09:58:00	5403.19	5407.84	5402.86	5406.33	261	0	51
2026.03.02	09:59:00	5406.31	5408.37	5404.85	5408.08	212	0	49
2026.03.02	10:00:00	5408.07	5411.51	5405.67	5409.31	390	0	46
2026.03.02	10:01:00	5409.29	5409.46	5405.47	5405.81	378	0	47
2026.03.02	10:02:00	5405.80	5407.07	5402.57	5404.10	294	0	48
2026.03.02	10:03:00	5404.02	5405.41	5403.47	5403.47	341	0	47
2026.03.02	10:04:00	5403.78	5409.18	5403.17	5405.20	371	0	42
2026.03.02	10:05:00	5405.28	5407.57	5403.53	5407.57	344	0	46
2026.03.02	10:06:00	5407.58	5409.35	5406.41	5407.90	311	0	46
2026.03.02	10:07:00	5407.89	5409.30	5407.41	5408.45	257	0	48
2026.03.02	10:08:00	5408.47	5409.81	5406.78	5408.07	288	0	48
2026.03.02	10:09:00	5408.05	5412.53	5407.05	5412.15	257	0	49
2026.03.02	10:10:00	5411.75	5411.82	5407.88	5411.09	298	0	47
2026.03.02	10:11:00	5411.07	5412.88	5407.17	5408.29	310	0	47
2026.03.02	10:12:00	5408.24	5409.50	5406.67	5407.50	319	0	48
2026.03.02	10:13:00	5407.47	5410.37	5406.86	5410.17	340	0	47
2026.03.02	10:14:00	5410.23	5412.47	5409.47	5409.51	363	0	46
2026.03.02	10:15:00	5409.52	5410.72	5404.85	5404.91	296	0	48
2026.03.02	10:16:00	5404.81	5407.78	5404.17	5405.92	292	0	46
2026.03.02	10:17:00	5405.91	5405.91	5403.22	5403.22	307	0	47
2026.03.02	10:18:00	5403.18	5405.64	5402.29	5403.26	333	0	45
2026.03.02	10:19:00	5403.25	5406.98	5403.25	5405.22	315	0	50
2026.03.02	10:20:00	5405.25	5406.34	5402.41	5404.63	318	0	50
2026.03.02	10:21:00	5404.74	5405.44	5402.27	5403.93	300	0	45
2026.03.02	10:22:00	5403.90	5407.52	5403.37	5403.59	318	0	49
2026.03.02	10:23:00	5403.61	5407.32	5403.61	5405.83	275	0	47
2026.03.02	10:24:00	5405.82	5406.53	5404.79	5405.39	283	0	47
2026.03.02	10:25:00	5405.37	5408.66	5404.70	5408.03	294	0	47
2026.03.02	10:26:00	5408.02	5408.68	5406.47	5408.24	298	0	46
2026.03.02	10:27:00	5408.25	5409.08	5406.34	5408.99	217	0	49
2026.03.02	10:28:00	5408.98	5414.36	5408.11	5413.59	325	0	47
2026.03.02	10:29:00	5413.60	5415.76	5413.51	5415.53	255	0	47
2026.03.02	10:30:00	5415.49	5416.55	5409.94	5410.86	374	0	46
2026.03.02	10:31:00	5410.83	5412.14	5409.20	5410.43	259	0	48
2026.03.02	10:32:00	5410.29	5413.25	5409.53	5412.34	261	0	50
2026.03.02	10:33:00	5412.17	5414.14	5410.92	5413.80	270	0	49
2026.03.02	10:34:00	5413.81	5414.47	5413.13	5413.57	299	0	49
2026.03.02	10:35:00	5413.56	5414.02	5412.17	5413.33	252	0	49
2026.03.02	10:36:00	5413.17	5413.17	5411.41	5412.34	194	0	50
2026.03.02	10:37:00	5412.40	5412.45	5408.27	5411.42	270	0	48
2026.03.02	10:38:00	5411.42	5411.62	5408.65	5409.21	288	0	49
2026.03.02	10:39:00	5409.23	5410.94	5408.85	5409.07	272	0	47
2026.03.02	10:40:00	5408.97	5410.25	5406.29	5406.93	335	0	47
2026.03.02	10:41:00	5406.94	5408.32	5405.44	5406.44	270	0	49
2026.03.02	10:42:00	5406.48	5407.18	5402.41	5404.02	319	0	47
2026.03.02	10:43:00	5404.42	5404.81	5396.75	5398.26	405	0	46
2026.03.02	10:44:00	5398.14	5403.69	5397.63	5401.49	342	0	45
2026.03.02	10:45:00	5401.47	5405.77	5399.51	5405.68	392	0	45
2026.03.02	10:46:00	5405.58	5405.88	5401.65	5403.16	307	0	48
2026.03.02	10:47:00	5403.12	5407.67	5402.84	5405.73	196	0	49
2026.03.02	10:48:00	5405.76	5409.09	5405.67	5408.91	237	0	46
2026.03.02	10:49:00	5409.03	5410.91	5408.31	5409.41	235	0	46
2026.03.02	10:50:00	5409.42	5409.64	5405.10	5405.86	273	0	45
2026.03.02	10:51:00	5405.88	5405.88	5403.59	5404.11	256	0	46
2026.03.02	10:52:00	5404.07	5405.48	5401.74	5402.51	274	0	47
2026.03.02	10:53:00	5402.43	5402.75	5399.61	5402.46	309	0	46
2026.03.02	10:54:00	5402.47	5403.57	5399.67	5400.26	320	0	30
2026.03.02	10:55:00	5400.04	5400.35	5394.68	5396.00	312	0	45
2026.03.02	10:56:00	5396.04	5396.90	5393.61	5395.81	323	0	46
2026.03.02	10:57:00	5395.81	5396.76	5393.71	5393.78	228	0	45
2026.03.02	10:58:00	5393.70	5396.65	5393.32	5393.81	214	0	46
2026.03.02	10:59:00	5394.18	5395.17	5391.03	5393.89	277	0	46
2026.03.02	11:00:00	5394.02	5394.75	5390.58	5393.98	299	0	48
2026.03.02	11:01:00	5393.96	5396.63	5391.73	5391.81	293	0	47
2026.03.02	11:02:00	5391.67	5396.18	5391.27	5396.07	280	0	48
2026.03.02	11:03:00	5396.09	5396.68	5395.68	5396.27	318	0	49
2026.03.02	11:04:00	5396.28	5396.79	5392.24	5392.52	334	0	48
2026.03.02	11:05:00	5392.53	5396.50	5392.24	5396.27	303	0	50
2026.03.02	11:06:00	5396.17	5396.58	5394.75	5396.43	387	0	46
2026.03.02	11:07:00	5396.46	5399.01	5395.50	5398.51	295	0	48
2026.03.02	11:08:00	5398.45	5399.35	5396.21	5396.95	247	0	48
2026.03.02	11:09:00	5396.68	5399.96	5396.36	5397.58	245	0	47
2026.03.02	11:10:00	5397.60	5398.05	5394.29	5395.78	238	0	45
2026.03.02	11:11:00	5395.77	5396.01	5389.54	5392.69	320	0	35
2026.03.02	11:12:00	5392.70	5397.47	5391.78	5394.58	319	0	45
2026.03.02	11:13:00	5394.54	5397.98	5393.94	5397.79	233	0	48
2026.03.02	11:14:00	5397.79	5397.86	5394.11	5394.50	194	0	49
2026.03.02	11:15:00	5394.51	5396.86	5394.51	5396.16	223	0	49
2026.03.02	11:16:00	5396.25	5397.23	5393.99	5396.16	211	0	47
2026.03.02	11:17:00	5396.15	5398.54	5395.37	5396.23	277	0	47
2026.03.02	11:18:00	5396.22	5396.92	5393.46	5394.09	191	0	49
2026.03.02	11:19:00	5394.08	5395.86	5391.23	5391.55	275	0	49
2026.03.02	11:20:00	5391.48	5391.48	5385.92	5388.62	339	0	49
2026.03.02	11:21:00	5388.64	5394.71	5388.59	5394.65	293	0	46
2026.03.02	11:22:00	5394.71	5396.33	5392.24	5393.52	260	0	48
2026.03.02	11:23:00	5393.53	5394.40	5392.06	5392.46	180	0	48
2026.03.02	11:24:00	5392.45	5396.15	5392.14	5396.13	242	0	48
2026.03.02	11:25:00	5396.15	5396.50	5394.09	5394.64	216	0	49
2026.03.02	11:26:00	5394.65	5395.92	5392.63	5393.05	247	0	45
2026.03.02	11:27:00	5393.10	5394.43	5392.30	5392.58	152	0	49
2026.03.02	11:28:00	5392.62	5394.64	5391.93	5394.62	223	0	49
2026.03.02	11:29:00	5394.60	5394.67	5391.99	5394.53	192	0	50
2026.03.02	11:30:00	5394.52	5396.66	5394.17	5396.49	192	0	49
2026.03.02	11:31:00	5396.48	5400.55	5396.45	5399.65	191	0	48
2026.03.02	11:32:00	5399.75	5402.58	5398.07	5398.96	323	0	48
2026.03.02	11:33:00	5398.99	5400.46	5398.09	5399.22	227	0	50
2026.03.02	11:34:00	5399.25	5399.91	5396.86	5397.14	240	0	46
2026.03.02	11:35:00	5396.99	5397.41	5395.18	5397.34	260	0	51
2026.03.02	11:36:00	5397.30	5399.51	5396.99	5397.03	211	0	48
2026.03.02	11:37:00	5397.02	5398.29	5395.30	5395.41	235	0	49
2026.03.02	11:38:00	5395.46	5395.87	5394.34	5394.59	188	0	48
2026.03.02	11:39:00	5394.79	5395.28	5394.38	5395.17	128	0	48
2026.03.02	11:40:00	5395.28	5397.71	5394.66	5396.83	230	0	48
2026.03.02	11:41:00	5396.82	5397.05	5394.31	5394.68	166	0	48
2026.03.02	11:42:00	5394.70	5397.87	5394.30	5397.87	155	0	48
2026.03.02	11:43:00	5397.88	5397.88	5396.50	5396.58	205	0	49
2026.03.02	11:44:00	5396.57	5397.66	5396.11	5396.66	161	0	49
2026.03.02	11:45:00	5396.62	5397.28	5392.33	5392.34	233	0	45
2026.03.02	11:46:00	5392.24	5394.96	5391.08	5391.45	287	0	47
2026.03.02	11:47:00	5391.41	5392.59	5390.67	5392.15	217	0	49
2026.03.02	11:48:00	5392.20	5392.26	5389.68	5390.93	237	0	49
2026.03.02	11:49:00	5390.96	5390.96	5388.25	5390.11	220	0	47
2026.03.02	11:50:00	5390.15	5390.88	5388.15	5388.25	310	0	49
2026.03.02	11:51:00	5388.22	5391.10	5387.19	5390.99	250	0	50
2026.03.02	11:52:00	5390.98	5391.91	5390.57	5391.57	195	0	48
2026.03.02	11:53:00	5391.57	5395.20	5391.55	5395.10	232	0	48
2026.03.02	11:54:00	5395.09	5395.81	5392.08	5392.66	219	0	49
2026.03.02	11:55:00	5392.62	5394.10	5392.27	5393.63	203	0	51
2026.03.02	11:56:00	5393.63	5394.45	5391.79	5392.02	194	0	50
2026.03.02	11:57:00	5392.07	5392.96	5391.93	5392.44	152	0	48
2026.03.02	11:58:00	5392.43	5392.72	5390.48	5390.88	196	0	49
2026.03.02	11:59:00	5390.90	5392.74	5390.64	5391.90	215	0	46
2026.03.02	12:00:00	5391.92	5392.31	5388.40	5389.25	283	0	48
2026.03.02	12:01:00	5389.23	5389.60	5386.09	5387.27	261	0	46
2026.03.02	12:02:00	5387.28	5388.28	5383.56	5385.86	325	0	48
2026.03.02	12:03:00	5385.91	5387.13	5384.46	5384.73	281	0	48
2026.03.02	12:04:00	5384.72	5387.31	5383.24	5385.73	269	0	49
2026.03.02	12:05:00	5385.72	5386.18	5381.95	5382.13	279	0	47
2026.03.02	12:06:00	5381.73	5383.10	5379.00	5380.51	313	0	46
2026.03.02	12:07:00	5380.50	5386.26	5380.01	5386.26	308	0	46
2026.03.02	12:08:00	5386.24	5388.43	5384.70	5388.41	234	0	48
2026.03.02	12:09:00	5388.54	5391.67	5388.54	5390.65	250	0	46
2026.03.02	12:10:00	5390.81	5394.31	5390.58	5391.85	263	0	46
2026.03.02	12:11:00	5391.85	5393.00	5390.82	5390.82	210	0	49
2026.03.02	12:12:00	5390.81	5391.34	5387.56	5389.59	262	0	47
2026.03.02	12:13:00	5389.57	5393.53	5389.57	5393.11	199	0	48
2026.03.02	12:14:00	5393.12	5393.12	5389.51	5390.31	199	0	50
2026.03.02	12:15:00	5390.25	5390.66	5388.19	5389.29	194	0	49
2026.03.02	12:16:00	5389.31	5389.80	5388.74	5389.02	163	0	47
2026.03.02	12:17:00	5389.50	5391.68	5389.39	5391.51	222	0	46
2026.03.02	12:18:00	5391.52	5391.96	5390.30	5391.60	204	0	50
2026.03.02	12:19:00	5391.58	5392.28	5389.97	5390.54	180	0	49
2026.03.02	12:20:00	5390.51	5390.95	5387.84	5390.33	231	0	48
2026.03.02	12:21:00	5390.52	5390.57	5386.09	5388.44	242	0	48
2026.03.02	12:22:00	5388.46	5390.62	5388.46	5390.02	181	0	48
2026.03.02	12:23:00	5390.00	5390.98	5389.06	5390.84	168	0	47
2026.03.02	12:24:00	5390.82	5391.19	5387.72	5388.03	192	0	49
2026.03.02	12:25:00	5387.92	5388.48	5385.39	5386.03	198	0	45
2026.03.02	12:26:00	5386.11	5386.46	5384.59	5386.43	173	0	49
2026.03.02	12:27:00	5386.45	5388.14	5384.44	5384.67	227	0	49
2026.03.02	12:28:00	5384.66	5386.51	5383.61	5386.47	184	0	45
2026.03.02	12:29:00	5386.46	5390.62	5385.96	5389.79	178	0	32
2026.03.02	12:30:00	5389.82	5393.87	5386.77	5391.99	341	0	50
2026.03.02	12:31:00	5392.00	5392.08	5390.10	5391.75	224	0	49
2026.03.02	12:32:00	5391.75	5392.34	5389.34	5389.77	230	0	50
2026.03.02	12:33:00	5389.75	5391.23	5386.92	5389.54	198	0	48
2026.03.02	12:34:00	5389.57	5391.60	5387.99	5391.49	169	0	47
2026.03.02	12:35:00	5391.47	5392.88	5390.73	5391.59	282	0	48
2026.03.02	12:36:00	5391.62	5395.50	5390.94	5394.86	215	0	50
2026.03.02	12:37:00	5394.80	5397.61	5392.09	5395.14	311	0	35
2026.03.02	12:38:00	5395.13	5395.13	5391.78	5392.63	236	0	47
2026.03.02	12:39:00	5392.58	5395.05	5392.42	5394.33	182	0	48
2026.03.02	12:40:00	5394.33	5394.35	5392.26	5393.21	204	0	50
2026.03.02	12:41:00	5393.24	5396.82	5392.97	5393.74	222	0	30
2026.03.02	12:42:00	5393.93	5395.08	5393.32	5395.00	204	0	47
2026.03.02	12:43:00	5395.01	5397.35	5394.44	5396.79	179	0	30
2026.03.02	12:44:00	5396.78	5400.77	5396.38	5400.27	237	0	45
2026.03.02	12:45:00	5400.25	5400.77	5398.23	5398.99	219	0	47
2026.03.02	12:46:00	5399.00	5399.00	5396.20	5396.64	232	0	50
2026.03.02	12:47:00	5396.39	5396.97	5395.98	5396.40	158	0	49
2026.03.02	12:48:00	5396.38	5397.72	5396.06	5396.44	144	0	50
2026.03.02	12:49:00	5396.45	5396.73	5394.67	5394.79	169	0	49
2026.03.02	12:50:00	5394.78	5395.42	5390.76	5391.92	241	0	50
2026.03.02	12:51:00	5391.96	5392.94	5389.34	5390.60	168	0	48
